           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.228
12,134.5,109.45,25.05,,
13,218.2,191.74,26.46,,
14,882.7,848.32,34.38,,
15,495.4,457.15,38.25,,
16,304.5,264.38,40.12,,
17,214.5,173.46,41.04,,
18,490,445.34,44.66,,
19,221.9,176.38,45.52,,
20,245.2,198.61,46.59,,
21,308.2,259.95,48.25,,
22,234.7,185.57,49.13,,
23,159.7,110.45,49.25,,
24,131.1,82.02,49.08,,
25,149,99.9,49.1,,
26,111.6,62.86,48.74,,
27,84.9,36.77,48.13,,
28,88.08,40.51,47.57,,
29,104.3,57.11,47.19,,
30,83.71,37.09,46.62,,
1,71,25.07,45.93,,
2,85,39.59,45.41,,
3,111.1,65.94,45.16,,
4,135.3,90.15,45.15,,
5,107.8,62.92,44.88,,
6,107.2,62.6,44.6,,
7,129,84.45,44.55,,
8,137.5,92.91,44.59,,
9,182,136.94,45.06,,
10,115.8,70.94,44.86,,
11,76.68,32.39,44.29,,
12,116.8,72.67,44.13,,
13,146.2,101.94,44.26,,
14,68.3,24.68,43.62,,
15,60.55,17.62,42.93,,
16,52,9.84,42.16,,
17,44,2.65,41.35,,
18,43.8,3.25,40.55,,
19,37.87,0,37.87,,
20,35.77,0,35.77,,
21,34.41,0,34.41,,
22,31.19,0,31.19,,
23,26,0,26,,
24,30.69,5.16,25.53,,
25,29.44,4.38,25.06,,
26,26.5,1.92,24.58,,
27,25.86,1.75,24.11,,
28,25.28,1.64,23.64,,
29,24.48,1.3,23.18,,
30,20,0,20,,
31,23.07,3.44,19.63,,
1,23.27,3.99,19.28,,
2,20.16,1.25,18.91,,
3,19.91,1.37,18.54,,
4,19.9,1.71,18.19,,
5,19.55,1.71,17.84,,
6,19.4,1.9,17.5,,
7,19.05,1.88,17.17,,
8,16.92,0.09,16.83,,
9,17.35,0.85,16.5,,
10,16.17,0,16.17,,
11,15.24,0,15.24,,
12,14.95,0.01,14.94,,
13,13.8,0,13.8,,
14,13.97,0.44,13.53,,
15,13.71,0.45,13.26,,
16,13.54,0.54,13,,
17,9.63,0,9.63,,
18,9.3,0,9.3,,
19,9.3,0.19,9.12,,
20,9.2,0.26,8.94,,
21,8.03,0,8.03,,
22,8.4,0.53,7.87,,
23,7.7,0,7.7,,
24,7.4,0,7.4,,
25,7,0,7,,
26,7,0.14,6.86,,
27,7.3,0.57,6.73,,
28,6.95,0.35,6.6,,
29,6.98,0.51,6.47,,
30,6.69,0.34,6.35,,
1,6.6,0.38,6.22,,
2,6.48,0.38,6.1,,
3,6.5,0.52,5.99,,
4,6.4,0.53,5.87,,
5,6,0.24,5.76,,
6,5.95,0.3,5.64,,
7,5.75,0.22,5.53,,
8,5.72,0.3,5.43,,
9,5.58,0.26,5.32,,
10,5.49,0.28,5.22,,
11,5.2,0.09,5.11,,
12,5.28,0.27,5.01,,
13,5,0.08,4.91,,
14,5.09,0.27,4.82,,
15,5.04,0.32,4.72,,
16,4.76,0.13,4.63,,
17,4.66,0.12,4.54,,
18,4.5,0.05,4.45,,
19,4.45,0.09,4.36,,
20,4.34,0.07,4.27,,
21,4.25,0.06,4.19,,
22,4.15,0.05,4.11,,
23,4.12,0.09,4.03,,
24,3,0,3,,
25,3,0.06,2.94,,
26,4,1.11,2.89,,
27,3.94,1.09,2.85,,
28,3.91,1.11,2.8,,
29,3.9,1.14,2.76,,
30,3.92,1.2,2.71,,
31,3.79,1.12,2.67,,
1,3.3,0.68,2.62,,
2,3.79,1.21,2.58,,
3,3.75,1.2,2.54,,
4,3.83,1.32,2.5,,
5,3.75,1.29,2.47,,
6,3.67,1.23,2.43,,
7,3.76,1.37,2.4,,
8,3.3,0.94,2.36,,
9,3.54,1.22,2.32,,
10,3.48,1.2,2.29,,
11,3.48,1.22,2.25,,
12,3.45,1.23,2.22,,
13,3.44,1.25,2.19,,
14,3.42,1.26,2.16,,
15,3,0.88,2.12,,
16,3.33,1.24,2.09,,
17,3.31,1.25,2.06,,
18,3.34,1.3,2.04,,
19,3.28,1.27,2.01,,
20,3.16,1.18,1.98,,
21,3.15,1.2,1.95,,
22,2.6,0.68,1.92,,
23,3.07,1.18,1.89,,
24,2.99,1.12,1.87,,
25,2.4,0.57,1.83,,
26,2.9,1.09,1.81,,
27,2.89,1.1,1.78,,
28,2.19,0.44,1.75,,
29,2.1,0.38,1.72,,
30,2.08,0.39,1.69,,
31,2.08,0.42,1.66,,
1,2.05,0.41,1.63,,
2,2.02,0.41,1.6,,
3,2.03,0.45,1.58,,
4,1.93,0.38,1.55,,
5,1.9,0.38,1.52,,
6,1.94,0.45,1.49,,
7,1.94,0.47,1.47,,
8,1.85,0.4,1.44,,
9,1.81,0.39,1.42,,
10,1.79,0.4,1.39,,
11,1.82,0.45,1.37,,
12,1.8,0.45,1.35,,
13,1.73,0.41,1.33,,
14,1.73,0.43,1.3,,
15,1.71,0.43,1.28,,
16,1.7,0.44,1.26,,
17,1.69,0.46,1.24,,
18,1.69,0.47,1.22,,
19,1.65,0.45,1.2,,
20,1.7,0.52,1.18,,
21,1.68,0.51,1.16,,
22,1.69,0.54,1.14,,
23,1.68,0.55,1.13,,
24,1.69,0.58,1.11,,
25,1.69,0.59,1.09,,
26,1.5,0.42,1.08,,
27,1.81,0.74,1.06,,
28,1.74,0.7,1.05,,
29,1.77,0.74,1.03,,
1,1.75,0.73,1.02,,
2,1.76,0.75,1.01,,
3,1.77,0.78,1,,
4,1.5,0.52,0.98,,
5,1.79,0.82,0.97,,
6,1.79,0.83,0.96,,
7,1.73,0.79,0.95,,
8,1.72,0.79,0.94,,
9,1.25,0.33,0.92,,
10,1.26,0.35,0.91,,
11,1.47,0.58,0.89,,
12,1.22,0.34,0.88,,
13,1.24,0.37,0.86,,
14,1.24,0.39,0.85,,
15,1.18,0.35,0.84,,
16,1.15,0.33,0.82,,
17,1.17,0.36,0.81,,
18,1.15,0.35,0.8,,
19,1.15,0.36,0.79,,
20,1.15,0.37,0.77,,
21,1.12,0.36,0.76,,
22,1.12,0.37,0.75,,
23,1.12,0.38,0.74,,
24,1.09,0.36,0.73,,
25,1,0.28,0.72,,
26,1.05,0.35,0.71,,
27,0.87,0.18,0.69,,
28,0.89,0.21,0.68,,
29,0.88,0.21,0.67,,
30,0.89,0.23,0.66,,
31,0.87,0.22,0.65,,
1,0.95,0.31,0.64,,
2,0.87,0.24,0.63,,
3,0.86,0.25,0.62,,
4,0.88,0.27,0.61,,
5,0.88,0.28,0.6,,
6,0.86,0.27,0.59,,
7,0.86,0.28,0.58,,
8,0.95,0.38,0.57,,
9,0.82,0.26,0.56,,
10,1.06,0.5,0.56,,
11,1.05,0.5,0.55,,
12,1.04,0.49,0.55,,
13,1.01,0.47,0.54,,
14,0.98,0.45,0.53,,
15,0.98,0.45,0.53,,
16,0.97,0.45,0.52,,
17,0.98,0.47,0.51,,
18,0.99,0.48,0.51,,
19,0.98,0.48,0.5,,
20,0.92,0.42,0.5,,
21,0.94,0.45,0.49,,
22,0.92,0.43,0.49,,
23,0.92,0.44,0.48,,
24,0.92,0.44,0.48,,
25,0.91,0.44,0.47,,
26,0.9,0.43,0.47,,
27,0.91,0.44,0.46,,
28,0.88,0.42,0.46,,
29,0.92,0.47,0.45,,
30,0.88,0.43,0.45,,
1,0.9,0.45,0.44,,
2,0.93,0.49,0.44,,
3,0.95,0.52,0.43,,
4,0.94,0.51,0.43,,
5,0.81,0.38,0.43,,
6,0.92,0.5,0.42,,
7,0.81,0.4,0.42,,
8,0.77,0.35,0.41,,
9,0.77,0.36,0.41,,
10,0.78,0.38,0.4,,
11,0.77,0.37,0.4,,
12,0.77,0.38,0.4,,
13,0.75,0.36,0.39,,
14,0.77,0.38,0.39,,
15,0.76,0.37,0.38,,
16,0.76,0.38,0.38,,
17,0.75,0.37,0.38,,
18,0.76,0.38,0.37,,
19,0.75,0.38,0.37,,
20,0.75,0.39,0.36,,
21,0.74,0.38,0.36,,
22,0.74,0.38,0.36,,
23,0.8,0.45,0.36,,
24,0.75,0.4,0.35,,
25,0.76,0.41,0.35,,
26,0.78,0.43,0.35,,
27,0.75,0.41,0.34,,
28,0.75,0.41,0.34,,
29,0.8,0.46,0.34,,
30,0.84,0.5,0.34,,
31,1.04,0.71,0.34,,
1,13.46,13,0.46,,
2,12.14,11.57,0.57,,
3,11.5,10.84,0.66,,
4,3.2,2.53,0.67,,
5,2.6,1.92,0.68,,
6,1.56,0.88,0.68,,
7,1.54,0.87,0.67,,
8,7.64,6.92,0.73,,
9,6.04,5.27,0.76,,
10,5.5,4.7,0.8,,
11,7.87,7.02,0.85,,
12,7.01,6.12,0.89,,
13,2.79,1.9,0.89,,
14,2.5,1.61,0.89,,
15,2.12,1.23,0.89,,
16,1.63,0.75,0.88,,
17,1.6,0.73,0.87,,
18,1.43,0.58,0.85,,
19,1.42,0.58,0.84,,
20,1.35,0.51,0.83,,
21,1.35,0.53,0.82,,
22,1.31,0.5,0.81,,
23,1.29,0.49,0.8,,
24,1.25,0.46,0.79,,
25,1.1,0.32,0.77,,
26,1.07,0.31,0.76,,
27,1.08,0.33,0.75,,
28,1.18,0.44,0.74,,
29,1.16,0.43,0.73,,
30,1.07,0.35,0.72,,
1,1.1,0.39,0.71,,
2,9.5,8.72,0.78,,
3,16.68,15.76,0.92,,
4,7.31,6.35,0.97,,
5,4.93,3.94,0.99,,
6,2.56,1.58,0.98,,
7,2.58,1.6,0.98,,
8,2.6,1.63,0.97,,
9,16.51,15.4,1.11,,
10,15.6,14.37,1.23,,
11,7.44,6.17,1.27,,
12,960,949.3,10.7,,
13,90.93,79.65,11.28,,
14,17.94,6.82,11.12,,
15,14,3.07,10.93,,
16,16.47,5.7,10.77,,
17,15.4,4.8,10.6,,
18,180.3,168.24,12.06,,
19,85.17,72.62,12.55,,
20,76.12,63.2,12.92,,
21,57.67,44.56,13.11,,
22,13.95,1.09,12.86,,
23,23.89,11.18,12.71,,
24,15.28,2.79,12.49,,
25,14.09,1.83,12.26,,
26,13.98,1.95,12.03,,
27,12.96,1.16,11.8,,
28,12.97,1.39,11.58,,
29,12.5,1.14,11.36,,
30,12.64,1.49,11.15,,
31,13.19,2.24,10.95,,
1,8.97,0,8.97,,
2,8.32,0,8.32,,
3,7.85,0,7.85,,
4,7.72,0.02,7.7,,
5,7.2,0,7.2,,
6,6.58,0,6.58,,
7,6.37,0,6.37,,
8,6.32,0.08,6.24,,
9,6.51,0.39,6.12,,
10,89.37,82.55,6.82,,
11,27.75,20.86,6.89,,
12,50,42.82,7.18,,
13,34.65,27.34,7.31,,
14,23,15.68,7.32,,
15,15.18,7.93,7.25,,
16,14.05,6.88,7.17,,
17,12.84,5.75,7.09,,
18,13.14,6.13,7.01,,
19,30,22.9,7.1,,
20,85.54,77.81,7.73,,
21,77.36,69.1,8.26,,
22,89.19,80.29,8.9,,
23,55.39,46.21,9.18,,
24,45.69,36.33,9.36,,
25,36.01,26.57,9.44,,
26,24,14.61,9.39,,
27,38.22,28.73,9.49,,
28,102.2,91.98,10.22,,
29,37.74,27.45,10.29,,
30,18.37,8.21,10.16,,
31,21.5,11.43,10.07,,
1,16.13,6.2,9.93,,
2,20.5,10.66,9.84,,
3,14.32,4.63,9.69,,
4,13.31,3.78,9.53,,
5,12.99,3.61,9.38,,
6,14.02,4.78,9.24,,
7,13.29,4.19,9.1,,
8,12.2,3.25,8.95,,
9,11.5,2.7,8.8,,
10,10.7,2.06,8.64,,
11,10.53,2.04,8.49,,
12,10.64,2.3,8.34,,
13,10.63,2.43,8.2,,
14,10.39,2.33,8.06,,
15,8.56,0.66,7.9,,
16,10.5,2.73,7.77,,
17,6.94,0,6.94,,
18,7.05,0.24,6.81,,
19,5.88,0,5.88,,
20,5.94,0.17,5.77,,
21,5.84,0.18,5.66,,
22,5.95,0.41,5.55,,
23,6,0.56,5.44,,
24,5.58,0.24,5.33,,
25,5.67,0.44,5.23,,
26,5.69,0.56,5.13,,
27,5.7,0.66,5.04,,
28,5.6,0.66,4.94,,
29,5.53,0.68,4.85,,
30,5.8,1.04,4.76,,
1,5.1,0.43,4.67,,
2,3.33,0,3.33,,
3,3.27,0.01,3.26,,
4,3.15,0,3.15,,
5,3.07,0,3.07,,
6,3.05,0.04,3.01,,
7,3,0.05,2.95,,
8,3,0.11,2.89,,
9,2.98,0.14,2.84,,
10,2.91,0.13,2.78,,
11,2.89,0.17,2.73,,
12,2.85,0.18,2.67,,
13,2.83,0.21,2.62,,
14,2.8,0.23,2.57,,
15,2.2,0,2.2,,
16,2.15,0,2.15,,
17,2.2,0.09,2.11,,
18,2.18,0.11,2.07,,
19,2.15,0.12,2.03,,
20,2.13,0.14,1.99,,
21,2.1,0.15,1.95,,
22,2.06,0.15,1.92,,
23,2.08,0.2,1.88,,
24,2,0.16,1.84,,
25,2,0.19,1.81,,
26,2,0.23,1.77,,
27,1.91,0.17,1.74,,
28,1.9,0.19,1.71,,
29,1.85,0.18,1.68,,
30,1.76,0.12,1.64,,
31,1.48,0,1.48,,
1,1.42,0,1.42,,
2,1.43,0.05,1.39,,
3,1.36,0,1.36,,
4,1.2,0,1.2,,
5,1.38,0.2,1.18,,
6,1.33,0.18,1.16,,
7,1.42,0.29,1.14,,
8,1.43,0.31,1.12,,
9,1.13,0.04,1.09,,
10,1.06,0,1.06,,
11,0.98,0,0.98,,
12,1.16,0.2,0.96,,
13,1.18,0.24,0.95,,
14,1.15,0.22,0.93,,
15,1.1,0.19,0.91,,
16,1.07,0.17,0.9,,
17,1.22,0.34,0.88,,
18,0.91,0.05,0.86,,
19,1.23,0.38,0.85,,
20,1.23,0.39,0.84,,
21,1.23,0.4,0.82,,
22,1.21,0.39,0.81,,
23,1.2,0.4,0.8,,
24,1.19,0.4,0.79,,
25,0.78,0.01,0.77,,
26,1,0.24,0.76,,
27,1.02,0.27,0.75,,
28,1.01,0.28,0.73,,
29,0.98,0.26,0.72,,
30,0.99,0.28,0.71,,
1,0.99,0.29,0.7,,
2,0.72,0.03,0.69,,
3,0.96,0.28,0.67,,
4,0.95,0.29,0.66,,
5,0.96,0.3,0.65,,
6,0.93,0.28,0.64,,
7,0.92,0.29,0.63,,
8,0.92,0.3,0.62,,
9,0.65,0.04,0.61,,
10,0.93,0.33,0.6,,
11,0.92,0.33,0.59,,
12,0.92,0.34,0.59,,
13,0.96,0.38,0.58,,
14,0.97,0.4,0.57,,
15,0.97,0.41,0.56,,
16,0.78,0.23,0.55,,
17,0.93,0.38,0.55,,
18,0.92,0.38,0.54,,
19,0.92,0.39,0.53,,
20,0.91,0.39,0.53,,
21,0.93,0.41,0.52,,
22,0.93,0.42,0.51,,
23,0.78,0.27,0.51,,
24,0.78,0.28,0.5,,
25,1.03,0.54,0.49,,
26,0.97,0.48,0.49,,
27,0.85,0.37,0.48,,
28,0.92,0.45,0.48,,
29,0.93,0.46,0.47,,
30,0.85,0.38,0.47,,
31,1.22,0.76,0.46,,
1,1.37,0.9,0.46,,
2,1.36,0.9,0.46,,
3,1.28,0.82,0.46,,
4,1.51,1.05,0.46,,
5,1.49,1.03,0.47,,
6,1.5,1.03,0.47,,
7,1.3,0.83,0.47,,
8,1.28,0.82,0.46,,
9,1.25,0.78,0.46,,
10,1.24,0.78,0.46,,
11,1.22,0.76,0.46,,
12,1.14,0.68,0.46,,
13,1.21,0.75,0.46,,
14,1.15,0.7,0.45,,
15,1.1,0.65,0.45,,
16,1.08,0.64,0.45,,
17,1.04,0.6,0.44,,
18,1.05,0.61,0.44,,
19,1.05,0.61,0.44,,
20,1.06,0.62,0.44,,
21,1.02,0.59,0.43,,
22,1.03,0.6,0.43,,
23,1.03,0.6,0.43,,
24,1.01,0.59,0.43,,
25,0.91,0.49,0.42,,
26,1.02,0.6,0.42,,
27,0.91,0.49,0.42,,
28,1.02,0.6,0.41,,
29,1.02,0.6,0.41,,
30,0.91,0.5,0.41,,
31,0.86,0.46,0.4,,
1,0.86,0.46,0.4,,
2,0.86,0.46,0.4,,
3,0.91,0.51,0.4,,
4,0.85,0.46,0.39,,
5,0.85,0.46,0.39,,
6,0.85,0.46,0.39,,
7,0.84,0.45,0.38,,
8,0.81,0.43,0.38,,
9,0.81,0.43,0.38,,
10,0.85,0.48,0.37,,
11,0.66,0.29,0.37,,
12,0.65,0.29,0.36,,
13,0.65,0.29,0.36,,
14,0.66,0.3,0.36,,
15,0.66,0.3,0.35,,
16,0.64,0.29,0.35,,
17,0.72,0.38,0.34,,
18,0.6,0.26,0.34,,
19,0.6,0.27,0.34,,
20,0.6,0.27,0.33,,
21,0.6,0.27,0.33,,
22,0.59,0.27,0.32,,
23,0.59,0.28,0.32,,
24,0.65,0.33,0.32,,
25,0.55,0.23,0.31,,
26,0.55,0.24,0.31,,
27,0.55,0.24,0.31,,
28,0.55,0.25,0.3,,
1,0.55,0.25,0.3,,
2,0.55,0.25,0.29,,
3,0.65,0.36,0.29,,
4,0.55,0.26,0.29,,
5,0.65,0.36,0.29,,
6,0.55,0.27,0.28,,
7,0.57,0.29,0.28,,
8,0.72,0.44,0.28,,
9,0.72,0.44,0.28,,
10,0.72,0.44,0.28,,
11,0.57,0.29,0.27,,
12,0.56,0.28,0.27,,
13,0.55,0.28,0.27,,
14,0.55,0.28,0.27,,
15,0.58,0.31,0.26,,
16,0.58,0.32,0.26,,
17,0.78,0.52,0.26,,
18,0.58,0.32,0.26,,
19,0.58,0.32,0.26,,
20,0.56,0.3,0.26,,
21,0.54,0.28,0.25,,
22,0.62,0.36,0.25,,
23,0.61,0.36,0.25,,
24,0.65,0.4,0.25,,
25,0.61,0.36,0.25,,
26,0.61,0.36,0.25,,
27,0.61,0.36,0.25,,
28,0.61,0.37,0.24,,
29,0.61,0.37,0.24,,
30,0.62,0.38,0.24,,
31,0.65,0.41,0.24,,
1,0.65,0.41,0.24,,
2,0.65,0.41,0.24,,
3,0.65,0.41,0.24,,
4,0.72,0.48,0.24,,
5,0.72,0.48,0.24,,
6,0.64,0.4,0.24,,
7,0.78,0.54,0.24,,
8,0.67,0.43,0.24,,
9,0.67,0.43,0.24,,
10,0.67,0.43,0.24,,
11,0.66,0.42,0.24,,
12,0.78,0.54,0.24,,
13,0.78,0.54,0.24,,
14,0.78,0.54,0.24,,
15,0.69,0.45,0.24,,
16,0.7,0.46,0.24,,
17,0.69,0.45,0.24,,
18,0.67,0.43,0.24,,
19,0.66,0.42,0.24,,
20,0.49,0.26,0.23,,
21,0.65,0.42,0.23,,
22,0.5,0.27,0.23,,
23,0.5,0.27,0.23,,
24,0.49,0.27,0.23,,
25,0.47,0.25,0.23,,
26,0.52,0.3,0.22,,
27,0.52,0.3,0.22,,
28,0.52,0.3,0.22,,
29,0.52,0.3,0.22,,
30,0.45,0.23,0.22,,
1,0.45,0.23,0.22,,
2,0.45,0.23,0.21,,
3,0.4,0.19,0.21,,
4,0.48,0.27,0.21,,
5,0.52,0.31,0.21,,
6,0.52,0.31,0.21,,
7,0.48,0.27,0.21,,
8,0.48,0.27,0.21,,
9,0.48,0.27,0.2,,
10,0.47,0.27,0.2,,
11,0.48,0.28,0.2,,
12,0.52,0.32,0.2,,
13,0.47,0.27,0.2,,
14,0.46,0.26,0.2,,
15,0.44,0.25,0.2,,
16,0.44,0.25,0.19,,
17,0.44,0.25,0.19,,
18,0.45,0.26,0.19,,
19,0.4,0.21,0.19,,
20,0.7,0.5,0.19,,
21,1.22,1.02,0.2,,
22,0.66,0.46,0.2,,
23,0.64,0.44,0.2,,
24,0.59,0.39,0.2,,
25,0.58,0.38,0.2,,
26,0.78,0.58,0.2,,
27,0.78,0.58,0.2,,
28,0.58,0.38,0.2,,
29,0.57,0.37,0.2,,
30,0.58,0.37,0.2,,
31,0.57,0.37,0.2,,
1,0.57,0.37,0.2,,
2,0.5,0.3,0.2,,
3,0.64,0.44,0.2,,
4,0.55,0.35,0.2,,
5,0.59,0.39,0.2,,
6,0.59,0.39,0.2,,
7,0.73,0.53,0.2,,
8,0.7,0.5,0.2,,
9,0.7,0.5,0.2,,
10,0.77,0.57,0.2,,
11,0.78,0.57,0.21,,
12,0.84,0.63,0.21,,
13,8.31,8.03,0.28,,
14,89,87.85,1.15,,
15,52.46,50.82,1.64,,
16,28,26.14,1.86,,
17,9.75,7.85,1.9,,
18,130.4,127.27,3.13,,
19,113.3,109.14,4.16,,
20,48.27,43.76,4.51,,
21,17.58,13.03,4.55,,
22,5.7,1.23,4.47,,
23,5.8,1.4,4.4,,
24,4.81,0.5,4.31,,
25,4.71,0.48,4.23,,
26,4.4,0.25,4.15,,
27,4.06,0,4.06,,
28,3.79,0,3.79,,
29,3.87,0.15,3.72,,
30,30,26.1,3.9,,
1,19.67,15.69,3.98,,
2,9.7,5.74,3.96,,
3,8.11,4.19,3.92,,
4,4.85,1,3.85,,
5,5.79,2,3.79,,
6,5.47,1.73,3.74,,
7,4.2,0.53,3.67,,
8,5.18,1.57,3.61,,
9,131.8,127,4.8,,
10,125.2,119.31,5.89,,
11,66.05,59.68,6.37,,
12,45.29,38.66,6.63,,
13,37.1,30.3,6.8,,
14,30,23.11,6.89,,
15,29.89,22.91,6.98,,
16,15.23,8.3,6.93,,
17,14.81,7.94,6.87,,
18,27.48,20.55,6.93,,
19,29.21,22.19,7.02,,
20,59.61,52.21,7.4,,
21,26,18.57,7.43,,
22,49.44,41.74,7.7,,
23,46.43,38.5,7.93,,
24,44.16,36.03,8.13,,
25,36.48,28.23,8.25,,
26,24.39,16.15,8.24,,
27,21.95,13.73,8.22,,
28,24,15.79,8.21,,
29,15.03,6.92,8.11,,
30,14.35,6.33,8.02,,
31,13.59,5.68,7.91,,
1,12.62,4.82,7.8,,
2,9.96,2.29,7.67,,
3,9.71,2.17,7.54,,
4,62,54.08,7.92,,
5,30.17,22.18,7.99,,
6,60.17,51.83,8.34,,
7,197.5,187.46,10.04,,
8,56.46,46.16,10.3,,
9,119.9,108.72,11.18,,
10,145.85,133.56,12.29,,
11,282,267.3,14.7,,
12,104.15,88.85,15.3,,
13,138.32,122.11,16.21,,
14,1700,1667.51,32.49,,
15,272.2,237.98,34.22,,
16,161.31,126.52,34.79,,
17,120.3,85.35,34.95,,
18,90,55.2,34.8,,
19,64.65,30.25,34.4,,
20,57.3,23.35,33.95,,
21,59.94,26.41,33.53,,
22,155.45,121.38,34.07,,
23,110.38,76.23,34.15,,
24,65.48,31.7,33.78,,
25,58,24.65,33.35,,
26,53.51,20.62,32.89,,
27,39.22,6.92,32.3,,
28,36.51,4.81,31.7,,
29,32.07,0.99,31.08,,
30,30,0,30,,
31,28.71,0,28.71,,
1,24.5,0,24.5,,
2,36.68,12.55,24.13,,
3,30.89,7.17,23.72,,
4,22.94,0,22.94,,
5,16.79,0,16.79,,
6,16.57,0.11,16.46,,
7,16.55,0.42,16.13,,
8,15,0,15,,
9,15.93,1.22,14.71,,
10,15.56,1.13,14.43,,
11,14.57,0.43,14.14,,
12,14.12,0.26,13.86,,
13,13.33,0,13.33,,
14,12.56,0,12.56,,
15,7,0,7,,
16,15.72,8.77,6.95,,
17,23.28,16.31,6.97,,
18,13.85,6.95,6.9,,
19,12.21,5.39,6.82,,
20,11.4,4.67,6.73,,
21,9.46,2.84,6.62,,
22,5.6,0,5.6,,
23,8.17,2.66,5.51,,
24,6.74,1.32,5.42,,
25,6.14,0.82,5.32,,
26,6.14,0.92,5.22,,
27,6.04,0.92,5.12,,
28,5.82,0.79,5.03,,
29,3.9,0,3.9,,
30,4.58,0.75,3.83,,
1,4,0.24,3.76,,
2,11.97,8.21,3.76,,
3,14.22,10.43,3.79,,
4,14.03,10.21,3.82,,
5,14,10.16,3.84,,
6,8.5,4.69,3.81,,
7,7.78,4,3.78,,
8,7.56,3.82,3.74,,
9,14.03,10.26,3.77,,
10,62.44,58.17,4.27,,
11,27.12,22.71,4.41,,
12,14.02,9.6,4.42,,
13,6,1.65,4.35,,
14,6.2,1.92,4.28,,
15,4.2,0.01,4.19,,
16,5.94,1.81,4.13,,
17,5.55,1.49,4.06,,
18,5.37,1.38,3.99,,
19,5.02,1.1,3.92,,
20,2.6,0,2.6,,
21,3.95,1.39,2.56,,
22,3.85,1.33,2.52,,
23,3.74,1.25,2.49,,
24,2.2,0,2.2,,
25,2,0,2,,
26,3.61,1.63,1.98,,
27,2,0.06,1.94,,
28,2.72,0.81,1.91,,
29,2.72,0.84,1.88,,
30,2.67,0.82,1.85,,
31,2.63,0.81,1.82,,
1,2.58,0.79,1.79,,
2,2.49,0.73,1.76,,
3,2.45,0.72,1.73,,
4,2.36,0.65,1.71,,
5,2.32,0.64,1.68,,
6,2.18,0.53,1.65,,
7,1.7,0.08,1.62,,
8,1.62,0.03,1.59,,
9,1.7,0.14,1.56,,
10,1.5,0,1.5,,
11,1.5,0.03,1.47,,
12,1.55,0.11,1.44,,
13,1.5,0.09,1.41,,
14,1.55,0.16,1.39,,
15,1.5,0.14,1.36,,
16,1.41,0.08,1.33,,
17,1.5,0.19,1.31,,
18,1.5,0.21,1.29,,
19,1.59,0.33,1.26,,
20,1.49,0.25,1.24,,
21,1.33,0.11,1.22,,
22,1.33,0.14,1.19,,
23,1.32,0.15,1.17,,
24,1.3,0.15,1.15,,
25,1.1,0,1.1,,
26,1.18,0.1,1.08,,
27,1.17,0.11,1.06,,
28,1.15,0.11,1.04,,
29,0.95,0,0.95,,
30,1.13,0.2,0.93,,
1,0.9,0,0.9,,
2,1.12,0.24,0.88,,
3,1.12,0.25,0.87,,
4,1.12,0.27,0.85,,
5,1.09,0.25,0.84,,
6,1.07,0.24,0.83,,
7,1.06,0.25,0.81,,
8,0.9,0.1,0.8,,
9,1.02,0.24,0.78,,
10,1.16,0.39,0.77,,
11,1.14,0.38,0.76,,
12,1.14,0.39,0.75,,
13,1.1,0.36,0.74,,
14,1.1,0.37,0.73,,
15,1.1,0.39,0.71,,
16,1.1,0.4,0.7,,
17,1.09,0.4,0.69,,
18,1.09,0.41,0.68,,
19,1.09,0.41,0.68,,
20,1.08,0.41,0.67,,
21,1.08,0.42,0.66,,
22,1.1,0.45,0.65,,
23,1.07,0.43,0.64,,
24,1.1,0.47,0.63,,
25,1.07,0.45,0.62,,
26,1.03,0.42,0.61,,
27,1.03,0.42,0.61,,
28,1.03,0.43,0.6,,
29,0.95,0.36,0.59,,
30,1.04,0.46,0.58,,
31,1.02,0.44,0.58,,
1,1.02,0.45,0.57,,
2,1.03,0.47,0.56,,
3,0.98,0.42,0.56,,
4,0.93,0.38,0.55,,
5,0.9,0.36,0.54,,
6,0.91,0.38,0.53,,
7,0.91,0.38,0.53,,
8,0.91,0.39,0.52,,
9,0.89,0.38,0.51,,
10,0.92,0.41,0.51,,
11,0.92,0.42,0.5,,
12,0.9,0.4,0.5,,
13,0.91,0.42,0.49,,
14,0.88,0.4,0.48,,
15,0.87,0.39,0.48,,
16,0.87,0.4,0.47,,
17,0.86,0.39,0.47,,
18,0.87,0.41,0.46,,
19,0.82,0.36,0.46,,
20,0.88,0.43,0.45,,
21,0.87,0.42,0.45,,
22,0.87,0.43,0.44,,
23,0.88,0.44,0.44,,
24,0.88,0.45,0.43,,
25,0.82,0.39,0.43,,
26,0.9,0.48,0.42,,
27,1.11,0.69,0.42,,
28,1.11,0.69,0.42,,
29,1.1,0.68,0.42,,
30,1.1,0.68,0.42,,
31,1.11,0.69,0.42,,
1,1.1,0.69,0.41,,
2,1.1,0.69,0.41,,
3,1.1,0.69,0.41,,
4,1.1,0.69,0.41,,
5,1.11,0.7,0.41,,
6,1.1,0.69,0.41,,
7,1.1,0.69,0.41,,
8,1.1,0.69,0.41,,
9,1.1,0.7,0.4,,
10,1.1,0.7,0.4,,
11,1.17,0.77,0.4,,
12,1.23,0.83,0.4,,
13,1.23,0.83,0.4,,
