           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.271
1,525,493.69,31.31,,
2,103,71.6,31.4,,
3,108,76.47,31.53,,
4,110,78.32,31.68,,
5,64.9,33.52,31.38,,
6,186,153.72,32.28,,
7,232.2,198.58,33.62,,
8,104.1,70.45,33.65,,
9,105.9,72.21,33.69,,
10,78,44.54,33.46,,
11,74,40.8,33.2,,
12,90,56.9,33.1,,
13,43,10.46,32.54,,
14,32.15,0.25,31.9,,
15,27.5,0,27.5,,
16,28.72,1.75,26.97,,
17,96,68.89,27.11,,
18,73,45.97,27.03,,
19,108,80.71,27.29,,
20,111.7,84.11,27.59,,
21,265.5,236.11,29.39,,
22,136.2,106.34,29.86,,
23,270,238.36,31.64,,
24,54,22.77,31.23,,
25,71,40,31,,
26,75,44.18,30.82,,
27,113.6,82.57,31.03,,
28,75,44.15,30.85,,
29,67,36.41,30.59,,
30,335,302.01,32.99,,
31,188,154.13,33.87,,
1,286,250.32,35.68,,
2,147.8,111.72,36.08,,
3,99.8,63.8,36,,
4,79,43.29,35.71,,
5,73,37.63,35.37,,
6,110,74.6,35.4,,
7,168,131.99,36.01,,
8,148.5,112.09,36.41,,
9,206,168.64,37.36,,
10,137,99.4,37.6,,
11,116.6,78.96,37.64,,
12,143.2,105.27,37.93,,
13,81,43.39,37.61,,
14,112,74.4,37.6,,
15,112.5,74.91,37.59,,
16,92,54.62,37.38,,
17,125.2,87.69,37.51,,
18,128,90.34,37.66,,
19,75,37.72,37.28,,
20,59.04,22.28,36.76,,
21,48.5,12.35,36.15,,
22,44.35,8.84,35.51,,
23,43.79,8.9,34.89,,
24,43.11,8.83,34.28,,
25,37.5,3.87,33.63,,
26,37.93,4.92,33.01,,
27,32.25,0,32.25,,
28,26,0,26,,
29,132.3,105.77,26.53,,
30,43.88,17.7,26.18,,
1,32.21,6.49,25.72,,
2,25.8,0.59,25.21,,
3,44.29,19.39,24.9,,
4,32,7.52,24.48,,
5,27,2.98,24.02,,
6,27.13,3.56,23.57,,
7,26.56,3.42,23.14,,
8,25.9,3.2,22.7,,
9,23.42,1.16,22.26,,
10,22.8,0.97,21.83,,
11,17.4,0,17.4,,
12,18,0.94,17.06,,
13,26.43,9.61,16.82,,
14,22.75,6.21,16.54,,
15,21.53,5.27,16.26,,
16,48,31.75,16.25,,
17,27.04,11,16.04,,
18,21.19,5.42,15.77,,
19,20,4.5,15.5,,
20,20.79,5.54,15.25,,
21,25.88,10.83,15.05,,
22,21.04,6.23,14.81,,
23,46.38,31.55,14.83,,
24,27.22,12.56,14.66,,
25,33.9,19.34,14.56,,
26,23,8.65,14.35,,
27,21.47,7.33,14.14,,
28,46.67,32.49,14.18,,
29,27.27,13.24,14.03,,
30,18.5,4.71,13.79,,
31,17.2,3.65,13.55,,
1,45.95,32.34,13.61,,
2,26,12.54,13.46,,
3,62.27,48.6,13.67,,
4,25,11.49,13.51,,
5,21.59,8.26,13.33,,
6,20.99,7.85,13.14,,
7,19.71,6.77,12.94,,
8,19.49,6.74,12.75,,
9,16,3.47,12.53,,
10,18.05,5.71,12.34,,
11,17.98,5.83,12.15,,
12,18.64,6.67,11.97,,
13,18.8,7,11.8,,
14,18,6.37,11.63,,
15,17.5,6.04,11.46,,
16,17.5,6.21,11.29,,
17,17.61,6.48,11.13,,
18,81.85,70.24,11.61,,
19,89.68,77.53,12.15,,
20,258,243.67,14.33,,
21,71,56.39,14.61,,
22,50,35.33,14.67,,
23,30,15.47,14.53,,
24,25.82,11.47,14.35,,
25,27.51,13.31,14.2,,
26,26.19,12.16,14.03,,
27,28.5,14.6,13.9,,
28,22.74,9.03,13.71,,
29,21.54,8.02,13.52,,
30,28,14.61,13.39,,
1,27.33,14.07,13.26,,
2,74.64,61.03,13.61,,
3,33.84,20.3,13.54,,
4,44.87,31.29,13.58,,
5,123.44,109.05,14.39,,
6,81.06,66.3,14.76,,
7,46,31.22,14.78,,
8,43.81,29.04,14.77,,
9,33.99,19.32,14.67,,
10,218,201.61,16.39,,
11,61,44.5,16.5,,
12,44.45,28,16.45,,
13,31.31,15.04,16.27,,
14,38,21.84,16.16,,
15,32.18,16.18,16,,
16,32.1,16.26,15.84,,
17,31.63,15.94,15.69,,
18,26.53,11.05,15.48,,
19,27.31,12.02,15.29,,
20,27.88,12.77,15.11,,
21,29,14.05,14.95,,
22,22.64,7.91,14.73,,
23,22.27,7.76,14.51,,
24,22.26,7.96,14.3,,
25,20,5.92,14.08,,
26,21.6,7.73,13.87,,
27,27.52,13.79,13.73,,
28,26.5,12.92,13.58,,
29,76.89,62.95,13.94,,
30,54,39.94,14.06,,
31,52,37.84,14.16,,
1,28.07,14.06,14.01,,
2,23.01,9.19,13.82,,
3,22.74,9.1,13.64,,
4,29,15.48,13.52,,
5,21.25,7.92,13.33,,
6,21.15,8.01,13.14,,
7,20.72,7.76,12.96,,
8,18.58,5.83,12.75,,
9,18.37,5.81,12.56,,
10,17.44,5.08,12.36,,
11,17.2,5.04,12.16,,
12,17.13,5.16,11.97,,
13,17.06,5.28,11.78,,
14,17,5.4,11.6,,
15,15.4,3.99,11.41,,
16,15.21,3.99,11.22,,
17,15.24,4.2,11.04,,
18,14.5,3.65,10.85,,
19,15,4.32,10.68,,
20,15.05,4.54,10.51,,
21,28.2,17.72,10.48,,
22,21.56,11.18,10.38,,
23,18.37,8.12,10.25,,
24,15.24,5.14,10.1,,
25,16,6.04,9.96,,
26,118,107.18,10.82,,
27,220.9,208.22,12.68,,
28,453.8,437.02,16.78,,
29,193,174.81,18.19,,
30,105,86.32,18.68,,
31,67,48.21,18.79,,
1,56,37.21,18.79,,
2,31.46,12.92,18.54,,
3,53,34.49,18.51,,
4,42,23.62,18.38,,
5,28.55,10.44,18.11,,
6,27.99,10.14,17.85,,
7,27.55,9.96,17.59,,
8,32,14.61,17.39,,
9,26.33,9.2,17.13,,
10,21.93,5.09,16.84,,
11,19.93,3.39,16.54,,
12,17.64,1.42,16.22,,
13,17.42,1.51,15.91,,
14,17.25,1.64,15.61,,
15,17,1.69,15.31,,
16,17.13,2.1,15.03,,
17,17.65,2.89,14.76,,
18,16.97,2.48,14.49,,
19,16.6,2.38,14.22,,
20,16.7,2.74,13.96,,
21,15.38,1.68,13.7,,
22,15,1.56,13.44,,
23,14.82,1.63,13.19,,
24,14.53,1.59,12.94,,
25,14.53,1.83,12.7,,
26,14.26,1.8,12.46,,
27,13.97,1.74,12.23,,
28,13.95,1.94,12.01,,
1,13.8,2.01,11.79,,
2,13.5,1.93,11.57,,
3,13.95,2.58,11.37,,
4,13.8,2.64,11.16,,
5,13.7,2.73,10.97,,
6,13.61,2.83,10.78,,
7,14.02,3.42,10.6,,
8,13.8,3.38,10.42,,
9,12.43,2.2,10.23,,
10,14.4,4.33,10.07,,
11,11.99,2.1,9.89,,
12,11.77,2.06,9.71,,
13,11.5,1.96,9.54,,
14,10.93,1.57,9.36,,
15,10.7,1.51,9.19,,
16,10.51,1.49,9.02,,
17,10.5,1.64,8.86,,
18,15,6.26,8.74,,
19,22,13.3,8.7,,
20,13.92,5.34,8.58,,
21,12.23,3.79,8.44,,
22,11.5,3.19,8.31,,
23,10.07,1.91,8.16,,
24,8.41,0.41,8,,
25,8.19,0.35,7.84,,
26,8.24,0.55,7.69,,
27,8.13,0.58,7.55,,
28,7.25,0,7.25,,
29,7.42,0.32,7.1,,
30,8.16,1.18,6.97,,
31,12.18,5.29,6.89,,
1,10.53,3.74,6.79,,
2,9.5,2.82,6.68,,
3,8.12,1.56,6.56,,
4,8.12,1.68,6.45,,
5,13.5,7.11,6.39,,
6,8.15,1.87,6.28,,
7,7.47,1.3,6.17,,
8,7.3,1.24,6.06,,
9,7.3,1.35,5.95,,
10,7.3,1.46,5.84,,
11,7.43,1.69,5.74,,
12,7.3,1.66,5.64,,
13,7.28,1.73,5.55,,
14,7.25,1.79,5.46,,
15,7.17,1.8,5.36,,
16,7.4,2.12,5.28,,
17,7.3,2.11,5.19,,
18,7.3,2.19,5.11,,
19,6.3,1.28,5.02,,
20,6.43,1.49,4.94,,
21,6.31,1.46,4.85,,
22,6.32,1.55,4.77,,
23,6.14,1.46,4.69,,
24,6.17,1.56,4.61,,
25,6.15,1.62,4.54,,
26,6.5,2.03,4.47,,
27,6.41,2.01,4.4,,
28,6.29,1.96,4.33,,
29,6.17,1.91,4.26,,
30,6.51,2.31,4.2,,
1,6.21,2.07,4.13,,
2,6.11,2.04,4.07,,
3,6.1,2.09,4.01,,
4,6.08,2.13,3.95,,
5,5.55,1.66,3.89,,
6,5.48,1.65,3.83,,
7,5.4,1.63,3.77,,
8,5.44,1.73,3.71,,
9,5.42,1.76,3.65,,
10,5.4,1.8,3.6,,
11,6.1,2.55,3.55,,
12,6.11,2.6,3.51,,
13,6.13,2.67,3.46,,
14,6.03,2.61,3.42,,
15,5.86,2.49,3.38,,
16,5.62,2.29,3.33,,
17,5.61,2.32,3.29,,
18,5.74,2.49,3.25,,
19,6.63,3.41,3.22,,
20,5.61,2.43,3.18,,
21,5.56,2.43,3.14,,
22,5.55,2.45,3.1,,
23,4.93,1.87,3.06,,
24,4.9,1.89,3.01,,
25,4.75,1.77,2.97,,
26,4.72,1.79,2.93,,
27,4.07,1.19,2.88,,
28,3.96,1.13,2.84,,
29,1.79,0,1.79,,
30,1.97,0.21,1.76,,
31,1.9,0.18,1.72,,
1,1.93,0.24,1.69,,
2,1.95,0.29,1.66,,
3,1.93,0.3,1.63,,
4,1.87,0.27,1.6,,
5,1.85,0.28,1.57,,
6,1.85,0.31,1.54,,
7,1.85,0.33,1.52,,
8,1.83,0.35,1.49,,
9,1.83,0.37,1.46,,
10,1.82,0.38,1.44,,
11,1.82,0.41,1.41,,
12,1.83,0.44,1.39,,
13,1.82,0.45,1.37,,
14,1.85,0.51,1.34,,
15,1.98,0.65,1.32,,
16,6.43,5.08,1.35,,
17,7.4,6.02,1.38,,
18,6.22,4.82,1.4,,
19,6.02,4.6,1.42,,
20,17.48,15.93,1.55,,
21,15,13.35,1.65,,
22,8.15,6.46,1.68,,
23,17.27,15.47,1.8,,
24,81.06,78.51,2.55,,
25,17.65,15,2.65,,
26,10.93,8.25,2.68,,
27,10.87,8.17,2.7,,
28,8.5,5.79,2.71,,
29,33.33,30.37,2.96,,
30,27.01,23.87,3.14,,
1,13.95,10.77,3.18,,
2,27.14,23.79,3.35,,
3,70,66.06,3.94,,
4,200.3,194.5,5.8,,
5,1300,1281.55,18.45,,
6,214.8,194.77,20.03,,
7,129,108.3,20.7,,
8,126.3,104.96,21.34,,
9,63,41.68,21.32,,
10,117.3,95.45,21.85,,
11,69,47.12,21.88,,
12,345,320.36,24.64,,
13,285,258.28,26.72,,
14,144,116.66,27.34,,
15,60.59,33.46,27.13,,
16,34.39,7.73,26.66,,
17,29.95,3.78,26.17,,
18,29.96,4.27,25.69,,
19,31,5.77,25.23,,
20,28.64,3.87,24.77,,
21,27.45,3.15,24.3,,
22,25.44,1.61,23.83,,
23,26.73,3.34,23.39,,
24,23.93,1,22.93,,
25,22.68,0.21,22.47,,
26,18,0,18,,
27,19.96,2.3,17.66,,
28,30.18,12.74,17.44,,
29,30.88,13.66,17.22,,
30,22.46,5.53,16.93,,
31,20.15,3.52,16.63,,
1,19.53,3.2,16.33,,
2,30.5,14.35,16.15,,
3,72,55.62,16.38,,
4,171.4,153.82,17.58,,
5,108.3,90.17,18.13,,
6,35.77,17.83,17.94,,
7,37.61,19.83,17.78,,
8,33.88,16.29,17.59,,
9,28,10.66,17.34,,
10,29.75,12.63,17.12,,
11,26.32,9.45,16.87,,
12,35.45,18.73,16.72,,
13,85,67.93,17.07,,
14,85,67.6,17.4,,
15,110,92.03,17.97,,
16,105,86.53,18.47,,
17,98.46,79.57,18.89,,
18,36.08,17.39,18.69,,
19,29.48,11.06,18.42,,
20,85,66.28,18.72,,
21,86,66.99,19.01,,
22,84.5,65.22,19.28,,
23,73,53.57,19.43,,
24,34.7,15.51,19.19,,
25,37.07,18.08,18.99,,
26,86,66.73,19.27,,
27,118.7,98.83,19.87,,
28,118.5,98.05,20.45,,
29,128.3,107.19,21.11,,
30,85,63.68,21.32,,
31,96.09,74.45,21.64,,
1,37.7,16.33,21.37,,
2,193.2,170.56,22.64,,
3,154.9,131.4,23.5,,
4,104,80.17,23.83,,
5,109.2,85,24.2,,
6,100,75.54,24.46,,
7,131.7,106.66,25.04,,
8,87.97,62.81,25.16,,
9,63.85,38.8,25.05,,
10,108,82.63,25.37,,
11,83.7,58.26,25.44,,
12,98,72.35,25.65,,
13,490,460.27,29.73,,
14,447.5,414.24,33.26,,
15,221.3,186.85,34.45,,
16,178.2,143.01,35.19,,
17,128.1,92.69,35.41,,
18,156.4,120.5,35.9,,
19,123.6,87.54,36.06,,
20,138,101.65,36.35,,
21,108.3,71.96,36.34,,
22,104.8,68.51,36.29,,
23,103.6,67.36,36.24,,
24,80.22,44.26,35.96,,
25,81.56,45.87,35.69,,
26,93,57.45,35.55,,
27,92,56.6,35.4,,
28,74.75,39.66,35.09,,
29,63.41,28.73,34.68,,
30,147.2,112.1,35.1,,
1,95,60.01,34.99,,
2,65,30.4,34.6,,
3,64.96,30.75,34.21,,
4,39,5.42,33.58,,
5,35.1,2.17,32.93,,
6,33.85,1.56,32.29,,
7,65.85,33.87,31.98,,
8,34.47,3.1,31.37,,
9,33.21,2.44,30.77,,
10,36.25,6.04,30.21,,
11,40,10.29,29.71,,
12,35.34,6.16,29.18,,
13,32.1,3.47,28.63,,
14,31.8,3.71,28.09,,
15,29.92,2.36,27.56,,
16,27.46,0.45,27.01,,
17,125.5,98.05,27.45,,
18,41,13.96,27.04,,
19,40,13.37,26.63,,
20,29.82,3.69,26.13,,
21,27.3,1.67,25.63,,
22,26.92,1.79,25.13,,
23,30.72,6.03,24.69,,
24,27.03,2.81,24.22,,
25,37,13.13,23.87,,
26,24.7,1.29,23.41,,
27,24.22,1.27,22.95,,
28,23.71,1.21,22.5,,
29,22.35,0.29,22.06,,
30,22.3,0.68,21.62,,
31,22.11,0.91,21.2,,
1,26,5.17,20.83,,
2,26.37,5.9,20.47,,
3,29.5,9.35,20.15,,
4,25,5.2,19.8,,
5,23.69,4.24,19.45,,
6,23.46,4.36,19.1,,
7,21.95,3.2,18.75,,
8,20.5,2.1,18.4,,
9,25.73,7.62,18.11,,
10,25.71,7.89,17.82,,
11,26.06,8.51,17.55,,
12,25.01,7.73,17.28,,
13,24.98,7.97,17.01,,
14,22.23,5.51,16.72,,
15,20.3,3.87,16.43,,
16,22.07,5.91,16.16,,
17,26.51,10.57,15.94,,
18,30.63,14.86,15.77,,
19,23.21,7.68,15.53,,
20,18.94,3.68,15.26,,
21,18.91,3.92,14.99,,
22,20.4,5.65,14.75,,
23,18.45,3.96,14.49,,
24,18.29,4.05,14.24,,
25,18,4,14,,
26,16.05,2.31,13.74,,
27,16.05,2.56,13.49,,
28,16.08,2.83,13.25,,
29,16,2.99,13.01,,
30,14.57,1.8,12.77,,
1,14.71,2.17,12.54,,
2,15,2.69,12.31,,
3,14.64,2.55,12.09,,
4,14.59,2.71,11.88,,
5,14.67,3,11.67,,
6,14.8,3.33,11.47,,
7,14.55,3.28,11.27,,
8,14.5,3.42,11.08,,
9,14.62,3.72,10.9,,
10,13.82,3.11,10.71,,
11,13.78,3.25,10.53,,
12,13.77,3.42,10.35,,
13,14.5,4.31,10.19,,
14,13.67,3.65,10.02,,
15,13.57,3.71,9.86,,
16,13.6,3.9,9.7,,
17,13.73,4.18,9.55,,
18,13.84,4.44,9.4,,
19,13.79,4.53,9.26,,
20,14.8,5.67,9.13,,
21,13.82,4.83,8.99,,
22,13.97,5.1,8.87,,
23,13.84,5.1,8.74,,
24,13.28,4.67,8.61,,
25,14.5,6,8.5,,
26,14.5,6.11,8.39,,
27,14.5,6.22,8.28,,
28,12.82,4.66,8.16,,
29,12.94,4.89,8.05,,
30,12.91,4.97,7.94,,
31,12.92,5.09,7.83,,
1,12.82,5.1,7.72,,
2,12.75,5.13,7.62,,
3,13,5.48,7.52,,
4,12.75,5.32,7.43,,
5,12.55,5.22,7.33,,
6,12.54,5.3,7.24,,
7,12.8,5.65,7.15,,
8,12.51,5.45,7.06,,
9,12.8,5.82,6.98,,
10,12.8,5.91,6.89,,
11,12.01,5.2,6.81,,
12,11.75,5.03,6.72,,
13,11.75,5.11,6.64,,
14,11.73,5.17,6.56,,
15,11.77,5.29,6.48,,
16,11.78,5.38,6.4,,
17,11.8,5.47,6.33,,
18,10.1,3.86,6.24,,
19,9.95,3.8,6.15,,
20,10,3.93,6.07,,
21,10,4.01,5.99,,
22,9.9,3.99,5.91,,
23,9.79,3.96,5.83,,
24,9.76,4.01,5.75,,
25,9.9,4.22,5.68,,
26,9.76,4.15,5.61,,
27,9.8,4.26,5.54,,
28,9.61,4.14,5.47,,
29,9.63,4.23,5.4,,
30,9.69,4.35,5.34,,
31,9.64,4.37,5.27,,
1,9.44,4.23,5.21,,
2,9.39,4.24,5.15,,
3,9.31,4.22,5.09,,
4,8.98,3.95,5.03,,
5,9,4.04,4.96,,
6,9.75,4.84,4.91,,
7,9.6,4.74,4.86,,
8,9.33,4.52,4.81,,
9,9.6,4.84,4.76,,
10,10.21,5.49,4.72,,
11,12.03,7.33,4.7,,
12,12.27,7.59,4.68,,
13,12.02,7.36,4.66,,
14,11.8,7.16,4.64,,
15,10.16,5.56,4.6,,
16,9.97,5.41,4.56,,
17,9.09,4.57,4.52,,
18,8.53,4.06,4.47,,
19,7.49,3.08,4.41,,
20,7.46,3.1,4.35,,
21,7.5,3.2,4.3,,
22,7.43,3.18,4.24,,
23,7.37,3.18,4.19,,
24,7.2,3.07,4.14,,
25,7.11,3.03,4.08,,
26,7.25,3.22,4.03,,
27,7.23,3.24,3.99,,
28,7,3.06,3.94,,
1,6.7,2.81,3.89,,
2,6.8,2.96,3.84,,
3,6.98,3.19,3.79,,
4,6.49,2.75,3.74,,
5,6.41,2.71,3.7,,
6,6.41,2.76,3.65,,
7,6.4,2.79,3.61,,
8,6.21,2.65,3.56,,
9,6.32,2.8,3.52,,
10,6.15,2.67,3.47,,
11,6.15,2.72,3.43,,
12,5.88,2.49,3.39,,
13,5.7,2.36,3.34,,
14,5.7,2.4,3.3,,
15,5.78,2.52,3.26,,
16,5.63,2.41,3.22,,
17,5.55,2.37,3.18,,
18,5.55,2.41,3.14,,
19,5.52,2.43,3.1,,
20,5.29,2.24,3.06,,
21,5.2,2.18,3.02,,
22,5.15,2.17,2.98,,
23,5.13,2.19,2.94,,
24,4.58,1.68,2.9,,
25,4.56,1.7,2.86,,
26,4.41,1.59,2.82,,
27,4.4,1.62,2.78,,
28,4.4,1.66,2.74,,
29,4.4,1.7,2.7,,
30,4.33,1.67,2.66,,
31,4.28,1.65,2.63,,
1,4.24,1.65,2.59,,
2,4.2,1.64,2.56,,
3,4.09,1.57,2.52,,
4,4.2,1.71,2.49,,
5,4.08,1.62,2.45,,
6,3.24,0.83,2.41,,
7,3.24,0.87,2.37,,
8,3.27,0.93,2.33,,
9,3.16,0.87,2.3,,
10,3.16,0.9,2.26,,
11,3.16,0.94,2.22,,
12,3.03,0.84,2.19,,
13,3.01,0.86,2.15,,
14,3,0.88,2.12,,
15,2.93,0.84,2.08,,
16,2.91,0.86,2.05,,
17,2.9,0.88,2.02,,
18,2.9,0.91,1.99,,
19,2.12,0.17,1.95,,
20,2.11,0.2,1.91,,
21,1.82,0,1.82,,
22,1.82,0.04,1.79,,
23,1.88,0.13,1.75,,
24,1.81,0.09,1.72,,
25,1.8,0.12,1.68,,
26,1.8,0.15,1.65,,
27,1.79,0.17,1.62,,
28,1.79,0.19,1.59,,
29,1.76,0.2,1.56,,
30,1.79,0.26,1.53,,
1,1.75,0.24,1.5,,
2,1.75,0.27,1.48,,
3,1.74,0.29,1.45,,
4,1.73,0.31,1.42,,
5,1.73,0.33,1.4,,
6,1.72,0.35,1.37,,
7,1.72,0.37,1.35,,
8,1.72,0.39,1.33,,
9,1.72,0.42,1.3,,
10,1.29,0.01,1.28,,
11,1.29,0.04,1.25,,
12,1.28,0.05,1.23,,
13,4.17,2.93,1.23,,
14,4.27,3.03,1.24,,
15,4.14,2.9,1.24,,
16,4.14,2.9,1.25,,
17,1.86,0.63,1.23,,
18,1.82,0.61,1.21,,
19,1.77,0.58,1.19,,
20,1.77,0.6,1.17,,
21,1.74,0.58,1.16,,
22,1.73,0.59,1.14,,
23,5.1,3.94,1.16,,
24,4.13,2.97,1.16,,
25,4.14,2.97,1.17,,
26,4.18,3.01,1.17,,
27,4.2,3.02,1.18,,
28,1.89,0.72,1.17,,
29,1.81,0.66,1.15,,
30,1.75,0.62,1.13,,
31,1.72,0.61,1.11,,
1,1.69,0.59,1.1,,
2,1.43,0.35,1.08,,
3,1.43,0.37,1.06,,
4,1.69,0.64,1.05,,
5,1.68,0.64,1.03,,
6,1.3,0.29,1.01,,
7,1.43,0.43,1,,
8,1.43,0.44,0.98,,
9,1.39,0.42,0.97,,
10,1.42,0.47,0.95,,
11,1.41,0.47,0.94,,
12,4.38,3.43,0.95,,
13,5.3,4.32,0.98,,
14,4.2,3.21,0.99,,
15,4.15,3.15,1,,
16,1.85,0.86,0.99,,
17,1.83,0.85,0.98,,
18,1.87,0.9,0.97,,
19,1.86,0.9,0.96,,
20,3.3,2.34,0.96,,
21,51.72,50.28,1.44,,
22,9.5,8.01,1.49,,
23,15.53,13.93,1.6,,
24,70.41,68.16,2.25,,
25,14.63,12.3,2.33,,
26,10.7,8.34,2.36,,
27,8.8,6.42,2.38,,
28,8.19,5.8,2.39,,
29,6.64,4.26,2.39,,
30,5.94,3.57,2.37,,
1,9.23,6.84,2.39,,
2,5.83,3.45,2.38,,
3,5.62,3.25,2.37,,
4,4.5,2.16,2.34,,
5,5.92,3.59,2.33,,
6,9.78,7.43,2.36,,
7,6.57,4.22,2.35,,
8,31.97,29.37,2.6,,
9,15.3,12.63,2.67,,
10,9.03,6.35,2.68,,
11,6,3.34,2.66,,
12,6.64,3.99,2.65,,
13,10.42,7.75,2.67,,
14,9,6.32,2.68,,
15,50.63,47.53,3.1,,
16,50.33,46.82,3.51,,
17,32.01,28.29,3.72,,
18,22.3,18.47,3.83,,
19,75.08,70.63,4.45,,
20,84.73,79.57,5.16,,
21,32.04,26.72,5.32,,
22,68.67,62.83,5.84,,
23,42.52,36.43,6.09,,
24,26.56,20.39,6.17,,
25,25.3,19.07,6.23,,
26,23.55,17.27,6.28,,
27,28.39,22.01,6.38,,
28,27.03,20.58,6.45,,
29,52.33,45.55,6.78,,
30,158.3,150.16,8.14,,
31,40.25,31.96,8.29,,
1,70,61.26,8.74,,
2,140,130.14,9.86,,
3,146.3,135.29,11.01,,
4,114.8,102.98,11.82,,
5,188,174.68,13.32,,
6,170.9,156.29,14.61,,
7,157,141.27,15.73,,
8,145,128.31,16.69,,
9,349.5,329.86,19.64,,
10,141,120.55,20.45,,
11,41.55,21.3,20.25,,
12,69.19,48.85,20.34,,
13,59.24,38.92,20.32,,
14,30.34,10.33,20.01,,
15,42,22.17,19.83,,
16,27.3,7.79,19.51,,
17,26.59,7.39,19.2,,
18,23.29,4.43,18.86,,
19,121,101.51,19.49,,
20,26.36,7.19,19.17,,
21,28.3,9.42,18.88,,
22,75,55.94,19.06,,
23,31.64,12.83,18.81,,
24,25.23,6.73,18.5,,
25,104.9,85.91,18.99,,
26,147.5,127.62,19.88,,
27,124.1,103.59,20.51,,
28,120.7,99.6,21.1,,
29,43,22.11,20.89,,
30,1891,1852.07,38.93,,
31,3907,3830.69,76.31,,
1,306.2,229.13,77.07,,
2,190.9,114.24,76.66,,
3,90,14.72,75.28,,
4,107.7,33.59,74.11,,
5,62,0,62,,
6,71.03,10.17,60.86,,
7,67.26,7.54,59.72,,
8,139.1,79.78,59.32,,
9,68.2,9.97,58.23,,
10,104.8,47.26,57.54,,
11,130.1,72.98,57.12,,
12,82,25.77,56.23,,
13,188.6,132.18,56.42,,
14,186.5,129.91,56.59,,
15,356.8,298.37,58.43,,
16,192.3,133.71,58.59,,
17,516.8,454.85,61.95,,
18,282.3,219.4,62.9,,
19,150,87.49,62.51,,
20,128.8,66.87,61.93,,
21,148.3,86.75,61.55,,
22,138.3,77.21,61.09,,
23,142.6,81.91,60.69,,
24,142.2,81.91,60.29,,
25,145,85.07,59.93,,
26,122,62.64,59.36,,
27,122.8,63.99,58.81,,
28,42.8,0,42.8,,
29,81.27,38.94,42.33,,
30,43.01,1.51,41.5,,
1,61.72,20.84,40.88,,
2,185,143.51,41.49,,
3,110,68.66,41.34,,
4,138,96.52,41.48,,
5,143.1,101.44,41.66,,
6,145.2,103.34,41.86,,
7,143.6,101.57,42.03,,
8,192.5,149.82,42.68,,
9,86.92,44.65,42.27,,
10,60,18.39,41.61,,
11,57.64,16.69,40.95,,
12,50.77,10.54,40.23,,
13,47.92,8.41,39.51,,
14,33.83,0,33.83,,
15,33.15,0,33.15,,
16,31.5,0,31.5,,
17,60,28.84,31.16,,
18,40,9.37,30.63,,
19,35,4.94,30.06,,
20,29.91,0.44,29.47,,
21,28.01,0,28.01,,
22,27.99,0.53,27.46,,
23,26.96,0.05,26.91,,
24,25.5,0,25.5,,
25,26.6,1.59,25.01,,
26,24.83,0.32,24.51,,
27,25.5,1.47,24.03,,
28,24.81,1.24,23.57,,
29,24.34,1.23,23.11,,
30,23.43,0.78,22.65,,
31,20.8,0,20.8,,
1,22.93,2.52,20.41,,
2,21.01,1,20.01,,
3,21.14,1.51,19.63,,
4,21.23,1.98,19.25,,
5,20.98,2.09,18.89,,
6,20.89,2.36,18.53,,
7,22.3,4.1,18.2,,
8,20.55,2.68,17.87,,
9,20.48,2.94,17.54,,
10,20.52,3.3,17.22,,
11,20.02,3.11,16.91,,
12,19.94,3.34,16.6,,
13,19.83,3.52,16.31,,
14,19.6,3.58,16.02,,
15,19.43,3.7,15.73,,
16,17.28,1.84,15.44,,
17,17.2,2.05,15.15,,
18,16.87,2.01,14.86,,
19,17.1,2.51,14.59,,
20,16.86,2.53,14.33,,
21,17.2,3.13,14.07,,
22,15.7,1.89,13.81,,
23,16.8,3.24,13.56,,
24,15.64,2.32,13.32,,
25,15.6,2.53,13.07,,
26,15.77,2.93,12.84,,
27,15.68,3.06,12.62,,
28,16.8,4.39,12.41,,
29,14.23,2.05,12.18,,
30,14.39,2.43,11.96,,
1,14.34,2.59,11.75,,
2,14.26,2.72,11.54,,
3,14.21,2.87,11.34,,
4,13.86,2.72,11.14,,
5,15.6,4.64,10.96,,
6,13.76,2.99,10.77,,
7,13.45,2.87,10.58,,
8,13.36,2.96,10.4,,
9,13.44,3.21,10.23,,
10,13.37,3.32,10.05,,
11,15.2,5.29,9.91,,
12,14.8,5.04,9.76,,
13,12.88,3.28,9.6,,
14,12.68,3.24,9.44,,
15,12.66,3.38,9.28,,
16,12.41,3.28,9.13,,
17,12.4,3.42,8.98,,
18,12.15,3.32,8.83,,
19,13.2,4.5,8.7,,
20,12.13,3.57,8.56,,
21,11.79,3.36,8.43,,
22,11.86,3.57,8.29,,
23,11.69,3.53,8.16,,
24,11.36,3.33,8.03,,
25,13,5.08,7.92,,
26,13,5.19,7.81,,
27,10.98,3.29,7.69,,
28,10.95,3.38,7.57,,
29,10.76,3.31,7.45,,
30,10.75,3.41,7.34,,
31,10.82,3.59,7.23,,
1,10.63,3.51,7.12,,
2,12.2,5.17,7.03,,
3,10.35,3.43,6.92,,
4,11.7,4.87,6.83,,
5,10.37,3.64,6.73,,
6,10.28,3.65,6.63,,
7,10.25,3.71,6.54,,
8,10.26,3.82,6.44,,
9,10.9,4.54,6.36,,
10,10.1,3.83,6.27,,
11,10.06,3.88,6.18,,
