           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,,Base Flow Index (BFI): 0.304
22,0.7,0.01,0.68,,,
23,0.7,0.03,0.67,,,
24,0.65,0,0.65,,,
25,0.55,0,0.55,,,
26,0.66,0.12,0.54,,,
27,0.66,0.13,0.53,,,
28,0.83,0.3,0.53,,,
29,0.95,0.42,0.52,,,
30,0.71,0.19,0.52,,,
31,0.73,0.22,0.51,,,
1,1.12,0.62,0.51,,,
2,0.67,0.17,0.5,,,
3,0.66,0.17,0.49,,,
4,0.65,0.17,0.49,,,
5,0.6,0.12,0.48,,,
6,0.5,0.03,0.47,,,
7,0.51,0.05,0.46,,,
8,0.73,0.28,0.46,,,
9,0.49,0.04,0.45,,,
10,0.18,0,0.18,,,
11,0.38,0.2,0.18,,,
12,0.38,0.2,0.18,,,
13,0.33,0.15,0.18,,,
14,0.5,0.32,0.18,,,
15,1.28,1.08,0.19,,,
16,1.55,1.34,0.21,,,
17,1.3,1.07,0.22,,,
18,0.8,0.57,0.23,,,
19,0.72,0.49,0.23,,,
20,0.53,0.3,0.23,,,
21,0.79,0.55,0.24,,,
22,1.12,0.88,0.25,,,
23,0.76,0.51,0.25,,,
24,0.67,0.42,0.25,,,
25,0.56,0.31,0.25,,,
26,0.54,0.29,0.25,,,
27,0.68,0.43,0.25,,,
28,0.69,0.43,0.25,,,
29,0.85,0.59,0.26,,,
30,0.64,0.38,0.26,,,
1,0.58,0.32,0.26,,,
2,0.57,0.31,0.26,,,
3,0.52,0.26,0.26,,,
4,0.38,0.12,0.25,,,
5,0.38,0.13,0.25,,,
6,0.52,0.27,0.25,,,
7,0.37,0.12,0.25,,,
8,0.29,0.04,0.24,,,
9,0.39,0.15,0.24,,,
10,0.29,0.06,0.24,,,
11,0.28,0.05,0.23,,,
12,0.25,0.02,0.23,,,
13,0.35,0.12,0.23,,,
14,0.35,0.13,0.22,,,
15,0.71,0.49,0.23,,,
16,9.45,9.08,0.37,,,
17,8.82,8.33,0.49,,,
18,7.72,7.13,0.59,,,
19,6.79,6.12,0.68,,,
20,9.21,8.41,0.8,,,
21,21.83,20.71,1.11,,,
22,33.6,32,1.6,,,
23,554.43,544.22,10.21,,,
24,129.08,117.22,11.86,,,
25,131.15,117.66,13.49,,,
26,127.12,112.12,15,,,
27,111.7,95.48,16.22,,,
28,106.77,89.46,17.31,,,
29,231.26,210.94,20.32,,,
30,131.11,109.46,21.65,,,
31,148.61,125.4,23.21,,,
1,126.49,102.13,24.36,,,
2,145.26,119.49,25.77,,,
3,130.67,103.77,26.9,,,
4,131.51,103.51,28.01,,,
5,376.96,344.05,32.91,,,
6,485.92,446.58,39.34,,,
7,381.24,337.33,43.91,,,
8,356.79,308.86,47.93,,,
9,253.53,203.33,50.2,,,
10,200.03,148.48,51.56,,,
11,237.71,184.26,53.45,,,
12,153.48,99.52,53.96,,,
13,130.17,76.08,54.09,,,
14,119.84,65.79,54.05,,,
15,113.52,59.61,53.92,,,
16,103.04,49.42,53.62,,,
17,102.82,49.48,53.34,,,
18,101.09,48.06,53.03,,,
19,101.85,49.09,52.75,,,
20,48.89,0,48.89,,,
21,49.75,1.81,47.94,,,
22,87.85,40.23,47.62,,,
23,54.8,8,46.79,,,
24,69.86,23.63,46.23,,,
25,43.93,0,43.93,,,
26,42.04,0,42.04,,,
27,61.71,20.2,41.52,,,
28,63.04,22,41.04,,,
29,72.71,31.98,40.72,,,
30,58.45,18.25,40.2,,,
31,67.09,27.26,39.83,,,
1,102.4,62.38,40.02,,,
2,94.34,54.26,40.08,,,
3,135.72,94.93,40.79,,,
4,206.12,163.55,42.57,,,
5,132.48,89.34,43.13,,,
6,121.85,78.33,43.52,,,
7,304.38,257.64,46.73,,,
8,474.36,421.86,52.5,,,
9,379.88,323.3,56.58,,,
10,255.07,196.5,58.57,,,
11,382.7,320.22,62.48,,,
12,211.63,148.05,63.58,,,
13,207.85,143.27,64.58,,,
14,192.61,127.3,65.31,,,
15,179.5,113.69,65.81,,,
16,168.64,102.52,66.12,,,
17,161.28,94.98,66.31,,,
18,157.61,91.18,66.43,,,
19,156.99,90.45,66.54,,,
20,139.58,73.21,66.37,,,
21,134.66,68.54,66.13,,,
22,135.02,69.12,65.9,,,
23,122.48,57,65.49,,,
24,118.4,53.37,65.03,,,
25,110.17,45.72,64.45,,,
26,56.94,0,56.94,,,
27,32.04,0,32.04,,,
28,61.71,29.84,31.87,,,
29,23.53,0,23.53,,,
30,23.39,0.32,23.07,,,
1,23.41,0.79,22.62,,,
2,57.85,35.12,22.73,,,
3,59.12,36.28,22.85,,,
4,23.44,1.04,22.41,,,
5,57.85,35.33,22.52,,,
6,59.12,36.47,22.65,,,
7,21.53,0,21.53,,,
8,23.1,1.97,21.13,,,
9,23.08,2.34,20.75,,,
10,14.27,0,14.27,,,
11,13.1,0,13.1,,,
12,24.91,11.88,13.03,,,
13,11.68,0,11.68,,,
14,11.43,0,11.43,,,
15,10.96,0,10.96,,,
16,10.9,0.16,10.74,,,
17,10.81,0.28,10.53,,,
18,10.27,0,10.27,,,
19,9.68,0,9.68,,,
20,9.67,0.19,9.49,,,
21,9.74,0.43,9.3,,,
22,9.17,0.05,9.12,,,
23,8.75,0,8.75,,,
24,8.85,0.27,8.58,,,
25,8.85,0.44,8.42,,,
26,7.88,0,7.88,,,
27,8.41,0.68,7.73,,,
28,7.26,0,7.26,,,
29,7.21,0.09,7.11,,,
30,7.13,0.15,6.97,,,
31,6.99,0.15,6.84,,,
1,6.88,0.17,6.7,,,
2,7.05,0.48,6.58,,,
3,6.77,0.32,6.45,,,
4,6.66,0.33,6.33,,,
5,6.42,0.22,6.2,,,
6,6.28,0.2,6.08,,,
7,5.69,0,5.69,,,
8,5.68,0.1,5.58,,,
9,5.91,0.44,5.47,,,
10,5.42,0.06,5.36,,,
11,4.24,0,4.24,,,
12,4.97,0.81,4.16,,,
13,4.98,0.88,4.09,,,
14,4.33,0.31,4.02,,,
15,4.3,0.35,3.94,,,
16,4.55,0.68,3.87,,,
17,4.96,1.14,3.81,,,
18,4.32,0.58,3.75,,,
19,4.37,0.69,3.68,,,
20,4.48,0.85,3.62,,,
21,4.18,0.62,3.56,,,
22,4.12,0.62,3.5,,,
23,4.24,0.8,3.44,,,
24,4.04,0.66,3.38,,,
25,3.89,0.56,3.33,,,
26,3.83,0.56,3.27,,,
27,2.89,0,2.89,,,
28,3.07,0.23,2.84,,,
29,3.03,0.25,2.79,,,
30,3.13,0.39,2.74,,,
1,3.16,0.47,2.69,,,
2,3.18,0.54,2.64,,,
3,3.08,0.48,2.6,,,
4,3.06,0.5,2.55,,,
5,2.96,0.45,2.51,,,
6,2.92,0.46,2.47,,,
7,2.88,0.45,2.43,,,
8,2.28,0,2.28,,,
9,2.79,0.55,2.24,,,
10,2.72,0.51,2.21,,,
11,2.65,0.48,2.17,,,
12,2.65,0.51,2.13,,,
13,2.66,0.56,2.1,,,
14,2.64,0.57,2.07,,,
15,2.91,0.87,2.04,,,
16,2.93,0.92,2.01,,,
17,2.79,0.8,1.99,,,
18,2.67,0.71,1.96,,,
19,2.66,0.73,1.93,,,
20,2.67,0.76,1.9,,,
21,2.41,0.54,1.87,,,
22,2.21,0.37,1.84,,,
23,2.23,0.42,1.81,,,
24,2.22,0.44,1.78,,,
25,2.19,0.44,1.75,,,
26,2.14,0.41,1.73,,,
27,2.12,0.42,1.7,,,
28,1.99,0.32,1.67,,,
29,2.09,0.45,1.64,,,
30,2,0.39,1.62,,,
31,2.01,0.42,1.59,,,
1,2.01,0.44,1.57,,,
2,2.25,0.7,1.55,,,
3,2.24,0.72,1.53,,,
4,2.19,0.69,1.51,,,
5,2.65,1.15,1.49,,,
6,2.77,1.28,1.48,,,
7,2.64,1.16,1.47,,,
8,2.63,1.16,1.46,,,
9,2.4,0.95,1.45,,,
10,2.4,0.96,1.43,,,
11,2.19,0.77,1.42,,,
12,2.34,0.94,1.4,,,
13,2.33,0.93,1.39,,,
14,2.65,1.27,1.38,,,
15,2.65,1.27,1.38,,,
16,2.31,0.95,1.36,,,
17,2.54,1.19,1.36,,,
18,2.19,0.85,1.34,,,
19,2.27,0.94,1.33,,,
20,2.31,1,1.32,,,
21,2.25,0.94,1.31,,,
22,2.28,0.99,1.3,,,
23,2.22,0.93,1.29,,,
24,2.4,1.12,1.28,,,
25,2.19,0.93,1.27,,,
26,2.41,1.15,1.26,,,
27,2.37,1.12,1.25,,,
28,2.37,1.12,1.25,,,
29,2.65,1.41,1.24,,,
30,2.63,1.39,1.24,,,
31,2.64,1.4,1.24,,,
1,2.19,0.96,1.23,,,
2,2.4,1.18,1.22,,,
3,2.39,1.17,1.22,,,
4,2.37,1.16,1.21,,,
5,2.28,1.08,1.2,,,
6,2.32,1.12,1.2,,,
7,2.28,1.09,1.19,,,
8,1.99,0.81,1.18,,,
9,2.23,1.06,1.17,,,
10,2.06,0.9,1.16,,,
11,2.07,0.91,1.15,,,
12,2.14,1,1.15,,,
13,2.02,0.88,1.14,,,
14,2.01,0.88,1.13,,,
15,1.79,0.68,1.12,,,
16,1.86,0.75,1.11,,,
17,1.61,0.52,1.09,,,
18,1.85,0.77,1.08,,,
19,1.79,0.72,1.07,,,
20,1.85,0.78,1.06,,,
21,1.9,0.84,1.06,,,
22,1.44,0.4,1.04,,,
23,1.67,0.64,1.03,,,
24,1.71,0.69,1.02,,,
25,1.72,0.7,1.01,,,
26,1.6,0.6,1,,,
27,1.61,0.61,0.99,,,
28,1.58,0.6,0.98,,,
1,1.61,0.64,0.97,,,
2,1.73,0.77,0.96,,,
3,2.27,1.3,0.97,,,
4,2.37,1.4,0.97,,,
5,2.24,1.27,0.97,,,
6,1.44,0.48,0.96,,,
7,2.23,1.27,0.96,,,
8,1.44,0.49,0.95,,,
9,2.06,1.11,0.95,,,
10,2.02,1.08,0.94,,,
11,2.01,1.07,0.94,,,
12,2.02,1.08,0.94,,,
13,2.01,1.07,0.94,,,
14,2.28,1.34,0.94,,,
15,0.73,0,0.73,,,
16,2.57,1.83,0.75,,,
17,2.64,1.88,0.76,,,
18,2.4,1.63,0.77,,,
19,2.64,1.85,0.78,,,
20,2.65,1.86,0.8,,,
21,2.37,1.57,0.81,,,
22,0.35,0,0.35,,,
23,2.36,1.99,0.37,,,
24,2.36,1.97,0.4,,,
25,2.19,1.77,0.42,,,
26,2.25,1.81,0.44,,,
27,2.2,1.74,0.46,,,
28,2.24,1.77,0.47,,,
29,0.21,0,0.21,,,
30,2.23,1.99,0.24,,,
31,2.23,1.96,0.27,,,
1,2.05,1.76,0.29,,,
2,1.79,1.49,0.31,,,
3,1.79,1.47,0.32,,,
4,2.11,1.76,0.34,,,
5,1.79,1.43,0.36,,,
6,1.99,1.62,0.38,,,
7,2.01,1.62,0.4,,,
8,1.93,1.52,0.41,,,
9,2.1,1.67,0.43,,,
10,2.06,1.62,0.45,,,
11,2.08,1.61,0.47,,,
12,1.79,1.32,0.48,,,
13,2.28,1.78,0.5,,,
14,1.99,1.48,0.51,,,
15,3.01,2.47,0.54,,,
16,3.01,2.45,0.57,,,
17,2.96,2.37,0.59,,,
18,2.96,2.34,0.62,,,
19,2.88,2.23,0.64,,,
20,2.82,2.16,0.66,,,
21,2.8,2.11,0.68,,,
22,2.68,1.98,0.7,,,
23,2.07,1.36,0.71,,,
24,2.09,1.37,0.72,,,
25,2.08,1.35,0.72,,,
26,1.79,1.07,0.73,,,
27,2.07,1.34,0.73,,,
28,1.88,1.15,0.74,,,
29,1.91,1.17,0.74,,,
30,1.8,1.06,0.74,,,
1,1.94,1.2,0.75,,,
2,1.86,1.11,0.75,,,
3,1.61,0.86,0.75,,,
4,1.44,0.69,0.74,,,
5,1.78,1.04,0.74,,,
6,1.79,1.04,0.75,,,
7,1.78,1.03,0.75,,,
8,1.77,1.03,0.75,,,
9,1.73,0.98,0.75,,,
10,1.28,0.53,0.74,,,
11,1.58,0.83,0.74,,,
12,1.58,0.84,0.74,,,
13,1.56,0.82,0.74,,,
14,0.95,0.22,0.73,,,
15,0.72,0,0.71,,,
16,0.71,0.01,0.7,,,
17,0.62,0,0.62,,,
18,0.62,0.01,0.61,,,
19,0.61,0.01,0.6,,,
20,0.39,0,0.39,,,
21,0.4,0.02,0.39,,,
22,0.38,0,0.38,,,
23,0.35,0,0.35,,,
24,0.28,0,0.28,,,
25,0.34,0.07,0.27,,,
26,0.33,0.06,0.27,,,
27,0.25,0,0.25,,,
28,0.27,0.02,0.25,,,
29,0.29,0.05,0.25,,,
30,0.26,0.02,0.24,,,
31,0.16,0,0.16,,,
1,0.26,0.11,0.16,,,
2,0.23,0.08,0.15,,,
3,0.23,0.08,0.15,,,
4,0.18,0.03,0.15,,,
5,0.15,0,0.15,,,
6,0.15,0.01,0.14,,,
7,0.14,0,0.14,,,
8,0.12,0,0.12,,,
9,0.1,0,0.1,,,
10,0.07,0,0.07,,,
11,0.06,0,0.06,,,
12,0.06,0,0.06,,,
13,0.07,0.02,0.06,,,
14,0.08,0.03,0.05,,,
15,0.1,0.04,0.05,,,
16,0.16,0.11,0.05,,,
17,0.18,0.13,0.06,,,
18,0.18,0.13,0.06,,,
19,0.24,0.18,0.06,,,
20,0.95,0.88,0.07,,,
21,0.92,0.84,0.08,,,
22,0.89,0.8,0.09,,,
23,1.73,1.61,0.12,,,
24,0.93,0.81,0.13,,,
25,1.54,1.39,0.15,,,
26,0.97,0.81,0.16,,,
27,1.07,0.91,0.17,,,
28,1.41,1.22,0.18,,,
29,1.74,1.53,0.21,,,
30,1.56,1.34,0.22,,,
1,1.08,0.84,0.23,,,
2,1.09,0.85,0.24,,,
3,0.99,0.74,0.25,,,
4,0.89,0.64,0.25,,,
5,0.89,0.64,0.26,,,
6,0.9,0.63,0.26,,,
7,0.99,0.72,0.27,,,
8,1.22,0.94,0.28,,,
9,1.78,1.48,0.3,,,
10,7.33,6.93,0.4,,,
11,277.82,273.09,4.73,,,
12,224.63,216.56,8.07,,,
13,171.44,160.98,10.46,,,
14,123.97,111.94,12.03,,,
15,102.33,89.12,13.21,,,
16,100.68,86.37,14.31,,,
17,96.21,80.9,15.31,,,
18,97.71,81.41,16.3,,,
19,99.21,81.93,17.27,,,
20,100.71,82.47,18.24,,,
21,101.91,82.72,19.18,,,
22,114.23,93.93,20.29,,,
23,255.35,231.78,23.57,,,
24,161.48,136.22,25.26,,,
25,169.8,142.78,27.02,,,
26,168.08,139.39,28.69,,,
27,166.35,136.08,30.28,,,
28,158.12,126.44,31.68,,,
29,157.57,124.55,33.02,,,
30,167.06,132.59,34.47,,,
31,146.91,111.37,35.54,,,
1,155.57,118.85,36.72,,,
2,153.12,115.3,37.82,,,
3,150.67,111.83,38.84,,,
4,254.26,212.82,41.44,,,
5,488.26,440.66,47.6,,,
6,374.72,322.94,51.78,,,
7,374.92,319.11,55.81,,,
8,365.23,305.68,59.54,,,
9,364.59,301.45,63.14,,,
10,363.95,297.35,66.6,,,
11,375.73,305.62,70.12,,,
12,384.65,311,73.65,,,
13,402.6,325.26,77.34,,,
14,493.83,411.5,82.33,,,
15,395.3,309.7,85.6,,,
16,296.76,209.55,87.21,,,
17,198.23,111,87.23,,,
18,148.87,62.4,86.47,,,
19,171.39,85.29,86.1,,,
20,109.21,24.45,84.77,,,
21,97.6,14.3,83.3,,,
22,89.9,8.14,81.76,,,
23,84.47,4.27,80.19,,,
24,79.03,0.44,78.6,,,
25,76.12,0,76.12,,,
26,76.69,2.06,74.63,,,
27,73.06,0,73.06,,,
28,89.83,17.94,71.88,,,
29,78.78,8.21,70.57,,,
30,78.79,9.48,69.31,,,
31,78.8,10.7,68.1,,,
1,77.58,10.67,66.9,,,
2,90.17,24.22,65.95,,,
3,78.87,14.02,64.85,,,
4,72.96,9.26,63.7,,,
5,69,6.47,62.53,,,
6,69,7.6,61.4,,,
7,64.05,3.82,60.23,,,
8,61.66,2.59,59.07,,,
9,97.76,39.25,58.51,,,
10,88.5,30.67,57.83,,,
11,87.28,30.13,57.15,,,
12,69.7,13.48,56.22,,,
13,65.77,10.51,55.26,,,
14,61.84,7.56,54.28,,,
15,58.49,5.21,53.28,,,
16,51.19,0,51.19,,,
17,53.75,3.52,50.23,,,
18,56.3,6.97,49.33,,,
19,71.7,22.99,48.71,,,
20,74.21,26.06,48.15,,,
21,76.72,29.07,47.65,,,
22,63.49,16.53,46.96,,,
23,58.23,12.02,46.21,,,
24,56.1,10.64,45.46,,,
25,54.44,9.74,44.7,,,
26,52.78,8.84,43.95,,,
27,32.16,0,32.16,,,
28,11.55,0,11.55,,,
29,10.97,0,10.97,,,
30,10.61,0,10.61,,,
1,10.94,0.53,10.41,,,
2,10.59,0.38,10.21,,,
3,10.23,0.23,10.01,,,
4,10.1,0.29,9.81,,,
5,9.97,0.35,9.62,,,
6,9.42,0,9.42,,,
7,9.26,0.03,9.23,,,
8,8.96,0,8.96,,,
9,8.88,0.1,8.78,,,
10,8.57,0,8.57,,,
11,8.38,0,8.38,,,
12,8.2,0,8.2,,,
13,8.19,0.16,8.04,,,
14,7.79,0,7.79,,,
15,7.39,0,7.39,,,
16,7.17,0,7.17,,,
17,5.26,0,5.26,,,
18,5.15,0,5.15,,,
19,5.03,0,5.03,,,
20,4.59,0,4.59,,,
21,4.62,0.12,4.5,,,
22,4.4,0,4.4,,,
23,4.18,0,4.18,,,
24,3.71,0,3.71,,,
25,3.59,0,3.59,,,
26,3.47,0,3.47,,,
27,3.41,0.01,3.4,,,
28,3.22,0,3.22,,,
29,3.15,0,3.15,,,
30,4.16,1.06,3.11,,,
31,4.64,1.57,3.07,,,
1,4.44,1.41,3.03,,,
2,4.38,1.39,2.99,,,
3,4.4,1.44,2.95,,,
4,4.21,1.3,2.92,,,
5,4.16,1.29,2.88,,,
6,4.11,1.27,2.84,,,
7,3.66,0.87,2.8,,,
8,3.63,0.88,2.75,,,
9,3.6,0.88,2.71,,,
10,3.21,0.54,2.67,,,
11,3.19,0.57,2.62,,,
12,3.18,0.6,2.58,,,
13,3.25,0.71,2.54,,,
14,3.01,0.52,2.5,,,
15,3.02,0.57,2.46,,,
16,3.03,0.61,2.42,,,
17,3.32,0.93,2.38,,,
18,2.86,0.51,2.34,,,
19,2.8,0.5,2.31,,,
20,2.9,0.63,2.27,,,
21,2.89,0.65,2.23,,,
22,2.75,0.55,2.2,,,
23,2.61,0.45,2.16,,,
24,2.51,0.38,2.12,,,
25,2.34,0.26,2.09,,,
26,2.18,0.13,2.05,,,
27,2.18,0.17,2.01,,,
28,2.15,0.18,1.97,,,
29,2.07,0.14,1.93,,,
30,1.99,0.09,1.9,,,
1,1.58,0,1.58,,,
2,1.51,0,1.51,,,
3,1.41,0,1.41,,,
4,1.35,0,1.35,,,
5,1.35,0.02,1.33,,,
6,1.31,0.01,1.3,,,
7,1.27,0,1.27,,,
8,1.28,0.03,1.25,,,
9,0.89,0,0.89,,,
10,0.87,0,0.87,,,
11,0.84,0,0.84,,,
12,0.84,0.02,0.82,,,
13,0.8,0,0.8,,,
14,0.76,0,0.76,,,
15,0.74,0,0.74,,,
16,0.73,0.01,0.72,,,
17,0.65,0,0.65,,,
18,0.64,0,0.63,,,
19,0.65,0.03,0.62,,,
20,0.83,0.22,0.61,,,
21,1.01,0.4,0.61,,,
22,0.89,0.29,0.6,,,
23,0.89,0.3,0.59,,,
24,0.85,0.27,0.58,,,
25,0.82,0.25,0.58,,,
26,0.79,0.23,0.57,,,
27,0.79,0.23,0.56,,,
28,0.79,0.24,0.55,,,
29,0.7,0.15,0.54,,,
30,0.69,0.15,0.54,,,
31,0.69,0.16,0.53,,,
1,0.67,0.15,0.52,,,
2,0.59,0.08,0.51,,,
3,0.58,0.08,0.5,,,
4,0.57,0.08,0.49,,,
5,0.56,0.07,0.48,,,
6,0.53,0.05,0.47,,,
7,0.54,0.08,0.47,,,
8,0.46,0.01,0.46,,,
9,0.47,0.02,0.45,,,
10,0.47,0.03,0.44,,,
11,0.47,0.04,0.43,,,
12,0.55,0.12,0.43,,,
13,0.54,0.12,0.42,,,
14,0.47,0.06,0.41,,,
15,0.46,0.06,0.4,,,
16,0.46,0.06,0.4,,,
17,0.42,0.04,0.39,,,
18,0.39,0.01,0.38,,,
19,0.59,0.21,0.38,,,
20,0.55,0.18,0.37,,,
21,0.64,0.27,0.37,,,
22,0.95,0.57,0.37,,,
23,0.64,0.27,0.37,,,
24,0.63,0.26,0.36,,,
25,0.61,0.25,0.36,,,
26,0.61,0.26,0.36,,,
27,0.61,0.26,0.36,,,
28,0.56,0.21,0.35,,,
29,0.55,0.21,0.35,,,
30,0.57,0.22,0.34,,,
31,0.55,0.21,0.34,,,
1,0.53,0.2,0.34,,,
2,0.47,0.14,0.33,,,
3,0.46,0.14,0.33,,,
4,0.47,0.15,0.32,,,
5,0.47,0.15,0.32,,,
6,0.39,0.08,0.31,,,
7,0.4,0.09,0.31,,,
8,0.4,0.1,0.3,,,
9,0.38,0.08,0.3,,,
10,0.29,0,0.29,,,
11,0.29,0.01,0.28,,,
12,0.2,0,0.2,,,
13,0.2,0,0.2,,,
14,0.19,0,0.19,,,
15,0.18,0,0.18,,,
16,0.13,0,0.13,,,
17,0.12,0,0.12,,,
18,0.13,0.01,0.12,,,
19,0.09,0,0.09,,,
20,0.08,0,0.08,,,
21,0.06,0,0.06,,,
22,0.04,0,0.04,,,
23,0.05,0.02,0.04,,,
24,0.05,0.02,0.04,,,
25,0.04,0.01,0.03,,,
26,0.04,0.01,0.03,,,
27,0.04,0.01,0.03,,,
28,0.03,0,0.03,,,
29,0.03,0,0.03,,,
1,0.02,0,0.02,,,
2,0.02,0,0.02,,,
3,0.01,0,0.01,,,
4,0,0,0,,,
5,0,0,0,,,
6,0,0,0,,,
7,0,0,0,,,
8,0,0,0,,,
9,0,0,0,,,
10,0,0,0,,,
11,0,0,0,,,
12,0,0,0,,,
13,0,0,0,,,
14,0,0,0,,,
15,0,0,0,,,
16,0,0,0,,,
17,0,0,0,,,
18,0,0,0,,,
19,0,0,0,,,
20,0,0,0,,,
21,0,0,0,,,
22,0,0,0,,,
23,0,0,0,,,
24,0,0,0,,,
25,0,0,0,,,
26,0,0,0,,,
27,0,0,0,,,
28,0,0,0,,,
29,0,0,0,,,
30,0,0,0,,,
31,0,0,0,,,
1,0,0,0,,,
2,0,0,0,,,
3,0,0,0,,,
4,0,0,0,,,
5,0,0,0,,,
6,0,0,0,,,
7,0,0,0,,,
8,0,0,0,,,
9,0,0,0,,,
10,0,0,0,,,
11,0,0,0,,,
12,0,0,0,,,
13,0,0,0,,,
14,0,0,0,,,
15,0,0,0,,,
16,0,0,0,,,
17,0,0,0,,,
18,0,0,0,,,
19,0,0,0,,,
20,0,0,0,,,
21,0,0,0,,,
22,0,0,0,,,
23,0,0,0,,,
24,0,0,0,,,
25,0,0,0,,,
26,0,0,0,,,
27,0,0,0,,,
28,0,0,0,,,
29,0,0,0,,,
30,0,0,0,,,
1,0,0,0,,,
2,0,0,0,,,
3,0,0,0,,,
4,0,0,0,,,
5,0,0,0,,,
6,0,0,0,,,
7,0,0,0,,,
8,0,0,0,,,
9,0,0,0,,,
10,0,0,0,,,
11,0,0,0,,,
12,0,0,0,,,
13,0,0,0,,,
14,0,0,0,,,
15,0,0,0,,,
16,0,0,0,,,
17,0,0,0,,,
18,0,0,0,,,
19,0,0,0,,,
20,0,0,0,,,
21,0,0,0,,,
22,0,0,0,,,
23,0,0,0,,,
24,0,0,0,,,
25,0,0,0,,,
26,0,0,0,,,
27,0,0,0,,,
28,0,0,0,,,
29,0,0,0,,,
30,0,0,0,,,
31,0,0,0,,,
1,0,0,0,,,
2,0,0,0,,,
3,0,0,0,,,
4,0,0,0,,,
5,0,0,0,,,
6,0,0,0,,,
7,0,0,0,,,
8,0,0,0,,,
9,0,0,0,,,
10,0,0,0,,,
11,0,0,0,,,
12,0,0,0,,,
13,0,0,0,,,
14,0,0,0,,,
15,0,0,0,,,
16,0,0,0,,,
17,0,0,0,,,
18,0,0,0,,,
19,0,0,0,,,
20,0,0,0,,,
21,0,0,0,,,
22,0,0,0,,,
23,0,0,0,,,
24,0,0,0,,,
25,0,0,0,,,
26,0,0,0,,,
27,0,0,0,,,
28,0,0,0,,,
29,0,0,0,,,
30,0,0,0,,,
1,52.41,51.59,0.82,,,
2,52.22,50.62,1.61,,,
3,45.5,43.24,2.26,,,
4,179.7,174.71,4.99,,,
5,162.71,155.35,7.36,,,
6,245.5,234.57,10.93,,,
7,370.5,354.16,16.34,,,
8,376.01,354.37,21.63,,,
9,387.62,360.69,26.93,,,
10,380,348.09,31.91,,,
11,488.38,449.96,38.42,,,
12,567.15,521.23,45.92,,,
13,510.17,457.9,52.27,,,
14,220.42,166.55,53.87,,,
15,196.69,141.64,55.04,,,
16,176.16,120.31,55.85,,,
17,182.5,125.77,56.73,,,
18,177.18,119.68,57.5,,,
19,162.93,104.92,58.01,,,
20,156.76,98.35,58.41,,,
21,85.55,27.86,57.69,,,
22,197.43,138.69,58.74,,,
23,386.82,324.11,62.71,,,
24,383.5,317.02,66.48,,,
25,197.62,130.39,67.23,,,
26,179.78,112.12,67.66,,,
27,516.62,443.27,73.34,,,
28,387.34,310.53,76.81,,,
29,485.89,404.21,81.69,,,
30,206.36,124.33,82.03,,,
31,179.78,97.84,81.94,,,
1,186.8,104.83,81.97,,,
2,198.33,116.16,82.17,,,
3,235.99,153.03,82.96,,,
4,377.8,291.87,85.93,,,
5,186.88,101.07,85.82,,,
6,188.19,102.46,85.73,,,
7,235.69,149.3,86.38,,,
8,180.31,94.16,86.15,,,
9,172.04,86.24,85.79,,,
10,160.84,75.56,85.28,,,
11,177.61,92.56,85.04,,,
12,156.67,72.19,84.49,,,
13,151.2,67.34,83.87,,,
14,158.8,75.41,83.39,,,
15,156.76,73.87,82.89,,,
16,198.79,115.72,83.07,,,
17,153.75,71.21,82.54,,,
18,137.45,55.68,81.77,,,
19,95.48,15.11,80.38,,,
20,102.17,23.03,79.13,,,
21,98.5,20.62,77.88,,,
22,79.14,2.77,76.37,,,
23,74.92,0.08,74.84,,,
24,107.16,33.29,73.87,,,
25,97.21,24.43,72.78,,,
26,471.74,394.15,77.58,,,
27,201.27,123.28,77.99,,,
28,174.5,96.54,77.96,,,
29,179.91,101.89,78.02,,,
30,197.88,119.53,78.36,,,
31,471.8,388.84,82.96,,,
1,362.51,276.81,85.7,,,
2,203.89,118.03,85.86,,,
3,156.18,70.91,85.27,,,
4,101,17.17,83.83,,,
5,79.14,0,79.14,,,
6,144.83,66.22,78.61,,,
7,97.97,20.6,77.36,,,
8,90.87,14.82,76.05,,,
9,85.71,11,74.7,,,
10,76.38,3.12,73.26,,,
11,70.23,0,70.23,,,
12,73.11,4.22,68.89,,,
13,66.8,0,66.8,,,
14,67,1.51,65.49,,,
15,70.89,6.6,64.28,,,
16,65.96,2.91,63.04,,,
17,63.85,2.03,61.82,,,
18,71,10.26,60.74,,,
19,71.31,11.6,59.71,,,
20,64.43,5.82,58.61,,,
21,74.34,16.64,57.7,,,
22,77.48,20.61,56.87,,,
23,85.61,29.41,56.2,,,
24,78.45,23.01,55.44,,,
25,85.7,30.87,54.83,,,
26,112.08,57.44,54.64,,,
27,182.03,126.48,55.56,,,
28,163.22,107.07,56.14,,,
29,51.44,0,51.44,,,
30,49.11,0,49.11,,,
1,55.93,7.68,48.25,,,
2,56.5,9.07,47.43,,,
3,56.47,9.83,46.64,,,
4,52.77,6.96,45.82,,,
5,51.31,6.31,45,,,
6,156.84,110.98,45.86,,,
7,187.06,139.9,47.16,,,
8,145.94,98.16,47.78,,,
9,115.5,67.6,47.9,,,
10,127.41,79.21,48.2,,,
11,120.5,72.12,48.38,,,
12,105,56.69,48.31,,,
13,49.24,1.87,47.37,,,
